request_id,zone_id,event_time,ingest_time,final_fare,surge_multiplier,weather
6f2a90a4-5951-4739-a53a-20c95b259e75,NorthYork,2026-03-01 12:10:17,2026-03-01 12:10:20,12.05,1.0,clear
079c000d-f262-4a4f-b7f3-1e52d644267d,Downtown,2026-03-01 12:09:18,2026-03-01 12:11:52,24.65,1.0,clear
39a54e33-43a2-4fd9-9603-320a1110ac39,Scarborough,2026-03-01 12:10:29,2026-03-01 12:13:20,19.61,1.3,rain
ee92032f-8091-4269-9815-80b92a197002,UofT,2026-03-01 12:13:27,2026-03-01 12:13:43,12.24,1.0,clear
e48a1970-b877-4578-b8ea-75685d500e5a,NorthYork,2026-03-01 12:14:28,2026-03-01 12:15:14,15.19,1.3,rain
2bec40c5-9e12-420b-8963-6cda4824c55b,UnionStation,2026-03-01 12:15:18,2026-03-01 12:15:34,14.1,1.0,clear
f5777f0f-4537-42b0-95ad-a6c7ca296343,NorthYork,2026-03-01 12:15:50,2026-03-01 12:16:40,16.08,1.0,clear
e32e17b7-9fba-4fba-abad-520657232bce,UofT,2026-03-01 12:16:55,2026-03-01 12:17:51,16.74,1.3,rain
1e39a3ce-b325-4874-a48c-8d4f7f4a104b,NorthYork,2026-03-01 12:18:04,2026-03-01 12:18:59,22.59,1.0,clear
7ceb0c3a-2a6e-4dec-86c2-54bb927e414d,Midtown,2026-03-01 12:19:12,2026-03-01 12:19:22,14.28,1.0,clear
449849f1-682d-4bfc-9ed1-6688cdb1f9eb,Airport,2026-03-01 12:11:57,2026-03-01 12:19:29,34.17,1.6,snow
d3224290-1467-4f17-8156-4b47ac03f01b,Yorkdale,2026-03-01 12:19:10,2026-03-01 12:19:53,9.12,1.0,clear
ff305e84-71a5-422f-bdca-8e6aa79ceac0,UofT,2026-03-01 12:20:24,2026-03-01 12:20:40,13.31,1.0,clear
67273471-3be4-406e-b3e4-8daa107a32b2,Yorkdale,2026-03-01 12:20:53,2026-03-01 12:21:38,13.3,1.3,rain
f5163315-85ac-40bb-b775-cd28d9bc0a80,Yorkdale,2026-03-01 12:19:35,2026-03-01 12:22:24,22.48,1.0,clear
eb0cd437-ee8a-4b0b-bb1d-b89f15d00573,Waterfront,2026-03-01 12:21:44,2026-03-01 12:22:24,24.48,1.0,clear
81f3129f-c1fe-4595-8dcc-0228fbd58ae6,Waterfront,2026-03-01 12:24:17,2026-03-01 12:25:09,38.4,1.6,snow
e20ec8b4-66c6-4b90-aeb1-68dc8c45f55a,Etobicoke,2026-03-01 12:27:25,2026-03-01 12:27:56,24.61,1.6,snow
3c7f96e9-97a2-41da-bbc7-9799b3e0d2d7,Airport,2026-03-01 12:27:49,2026-03-01 12:28:04,18.37,1.0,clear
6aed5083-e076-4375-82b7-be503d487cde,Airport,2026-03-01 12:27:32,2026-03-01 12:28:31,19.26,1.0,clear
c9bbe1d8-4746-4ed7-a131-b3bb29cfb62c,Scarborough,2026-03-01 12:29:27,2026-03-01 12:29:30,25.1,1.3,rain
3f1b37e3-cef2-463b-8b39-cbaf9bd6e637,Midtown,2026-03-01 12:26:18,2026-03-01 12:30:26,13.58,1.0,clear
cfa2c2ed-cb0f-4e8e-bfca-e97f327ba696,Midtown,2026-03-01 12:30:33,2026-03-01 12:32:51,13.87,1.3,rain
bdcbfd42-476d-4c83-947e-5b0b60ddaf4f,Yorkdale,2026-03-01 12:32:37,2026-03-01 12:33:29,10.88,1.0,clear
c48b1425-8e86-4fba-89df-96091c0ac3c7,Scarborough,2026-03-01 12:33:29,2026-03-01 12:34:15,22.86,1.0,clear
50306c0f-1f90-499d-bb11-506c9bc6013d,Etobicoke,2026-03-01 12:34:28,2026-03-01 12:34:43,16.75,1.0,clear
5eb038f2-69c5-4247-96c6-8351f928b8b1,Waterfront,2026-03-01 12:33:57,2026-03-01 12:34:56,24.24,1.0,clear
4252194f-2431-46a0-9832-5efdb3d3b2f2,Etobicoke,2026-03-01 12:35:27,2026-03-01 12:35:46,16.39,1.0,clear
136df828-1a82-4a13-8bee-c9260fbaca7a,Airport,2026-03-01 12:35:53,2026-03-01 12:36:28,15.94,1.3,rain
bfddc7cf-0fc2-4b3c-957e-30c274cf3d3b,Airport,2026-03-01 12:37:23,2026-03-01 12:38:12,10.84,1.0,clear
75e95f43-39a5-48b7-a1cb-68ba913e1408,Scarborough,2026-03-01 12:37:37,2026-03-01 12:38:23,21.97,1.0,clear
b8b9df28-bd23-40e3-93e7-ff8883f058bd,Scarborough,2026-03-01 12:33:56,2026-03-01 12:38:32,14.41,1.0,clear
3167a4f6-b100-4e0e-8725-c24753e89520,UofT,2026-03-01 12:38:43,2026-03-01 12:38:51,25.63,1.3,rain
b74fa8c0-eae3-4360-94a7-31f53bdfc786,Downtown,2026-03-01 12:33:34,2026-03-01 12:40:12,20.53,1.6,snow
e3b2e039-0581-4d3a-a362-2e48d1795837,Airport,2026-03-01 12:41:28,2026-03-01 12:42:27,25.79,1.3,rain
ffa0e15c-c179-4ab2-ad94-e361065a843f,Etobicoke,2026-03-01 12:40:56,2026-03-01 12:43:51,39.64,1.6,snow
7f4b763a-e138-4df0-8e0b-15625836f97f,Downtown,2026-03-01 12:42:26,2026-03-01 12:44:04,19.34,1.0,clear
161747ce-30bc-41ab-a3e0-01285aacba52,UnionStation,2026-03-01 12:43:59,2026-03-01 12:44:12,9.92,1.0,clear
e9e86fd1-bb53-4f63-96f7-4cd97a8bb3d2,UnionStation,2026-03-01 12:43:43,2026-03-01 12:44:15,11.07,1.0,clear
c65c6918-1766-4a86-a022-3e381a34f13e,UofT,2026-03-01 12:41:45,2026-03-01 12:44:37,22.92,1.0,clear
2e679deb-9f6d-4d9a-b137-e8ab9469ecc4,Scarborough,2026-03-01 12:49:39,2026-03-01 12:50:19,22.36,1.0,clear
847ef249-1311-4ccf-9a02-cc5e20ada17f,Downtown,2026-03-01 12:49:30,2026-03-01 12:50:24,13.95,1.0,clear
d4f5c8ad-3023-4fef-9146-d158ba423df4,Yorkdale,2026-03-01 12:50:10,2026-03-01 12:51:17,30.19,1.6,snow
1f5f7e46-ee6c-4546-bf7e-d1695f3d1380,Scarborough,2026-03-01 12:50:55,2026-03-01 12:51:51,23.08,1.0,clear
8c66e2df-2534-47b9-8262-bda4cf64c083,Midtown,2026-03-01 12:49:39,2026-03-01 12:52:17,12.26,1.0,clear
d2efd649-2aab-46c2-815b-4b4cf2f01a54,UnionStation,2026-03-01 12:52:26,2026-03-01 12:52:50,35.67,1.6,snow
78ee1c0b-84f5-4e21-b7f1-7ed722ea5056,Waterfront,2026-03-01 12:53:00,2026-03-01 12:53:31,16.83,1.0,clear
b1cc1854-82a9-4552-b93a-fb97bf0a07dc,NorthYork,2026-03-01 12:51:49,2026-03-01 12:54:44,19.68,1.0,clear
4c9747da-0cf4-4605-ab86-6f0177a753b3,Yorkdale,2026-03-01 12:53:59,2026-03-01 12:54:59,32.1,1.6,snow
8a04c630-2e31-4eec-a31d-06dfd4f71c4d,Downtown,2026-03-01 12:56:02,2026-03-01 12:56:46,16.31,1.3,rain
9be4b912-ee65-41e0-9d34-af1f3db19b2c,Scarborough,2026-03-01 12:57:45,2026-03-01 12:58:31,20.5,1.3,rain
0f980e5b-a8a1-46ef-ab0b-844e0e7b43a1,Midtown,2026-03-01 12:54:42,2026-03-01 12:58:32,19.74,1.3,rain
4ee3e45b-7e1a-421b-91c6-dc3c679d9f30,Yorkdale,2026-03-01 12:58:45,2026-03-01 12:59:25,28.12,1.3,rain
33474785-47c2-45e8-bc42-2340e86e0955,UofT,2026-03-01 13:01:05,2026-03-01 13:01:06,15.15,1.0,clear
3de65053-ce86-4795-a3e0-b51b614a9e4b,Midtown,2026-03-01 12:59:47,2026-03-01 13:01:24,24.0,1.0,clear
ff681c8b-e678-4dea-86a7-50d1f906708b,UofT,2026-03-01 13:01:58,2026-03-01 13:02:09,29.91,1.3,rain
0beff0ee-956e-44e8-925c-229568dcd34e,Waterfront,2026-03-01 13:02:19,2026-03-01 13:02:34,13.05,1.0,clear
97ed6387-9690-4486-a30d-3adccaf1685a,UnionStation,2026-03-01 13:02:32,2026-03-01 13:02:45,15.21,1.3,rain
476df3c9-e268-4faf-9fd4-ef2db7469a53,UnionStation,2026-03-01 13:00:33,2026-03-01 13:04:16,14.13,1.0,clear
f9fa8299-f92f-4d31-a846-c2e2877cafa2,Yorkdale,2026-03-01 13:03:22,2026-03-01 13:04:18,16.21,1.0,clear
f1fa4a7f-d15c-4521-8d99-3b9718c06c44,Airport,2026-03-01 13:03:08,2026-03-01 13:04:31,22.29,1.0,clear
7495d260-e60c-485a-9e0b-ac823c0166d5,Scarborough,2026-03-01 13:02:54,2026-03-01 13:04:40,24.75,1.0,clear
2b64f9f8-1b70-4e94-a5d9-b9328f9d7feb,Midtown,2026-03-01 13:05:09,2026-03-01 13:05:15,30.75,1.3,rain
0f5e56a9-948b-42de-bb9b-0526a70601e0,UnionStation,2026-03-01 13:04:27,2026-03-01 13:05:17,16.72,1.0,clear
421002eb-1811-4891-94e8-6c613fce8e39,Waterfront,2026-03-01 13:05:18,2026-03-01 13:05:40,22.92,1.0,clear
40c9154d-86cd-42e6-b692-b4724a110baf,Waterfront,2026-03-01 13:00:43,2026-03-01 13:06:45,15.13,1.0,clear
db6a8032-c70f-40a0-9ee9-c07313d2dbde,Etobicoke,2026-03-01 13:07:03,2026-03-01 13:07:04,10.28,1.0,clear
71aad02a-7c89-4532-b406-d28a5d99dd9f,Downtown,2026-03-01 13:06:42,2026-03-01 13:07:31,10.84,1.0,clear
68b3e79b-8df6-440c-b631-4d5db09a3892,Etobicoke,2026-03-01 13:08:45,2026-03-01 13:09:03,14.28,1.0,clear
ad5c2b7e-d5ce-45a1-88be-5f0ece1e228e,Downtown,2026-03-01 13:06:50,2026-03-01 13:09:34,13.49,1.0,clear
deaaf65e-82b3-48f1-bd4b-36d91ba78cd0,Yorkdale,2026-03-01 13:07:07,2026-03-01 13:09:34,11.28,1.3,rain
e6cf9ab2-1896-4596-b998-d63d4d979964,Etobicoke,2026-03-01 13:09:09,2026-03-01 13:09:50,22.99,1.0,clear
36a5672b-267b-405f-96f2-847bc75c3310,Yorkdale,2026-03-01 13:13:20,2026-03-01 13:13:21,15.04,1.0,clear
9f26128e-4420-409c-ba79-467d95621c8c,UnionStation,2026-03-01 13:13:22,2026-03-01 13:13:36,16.54,1.0,clear
d840af28-656f-4a20-8b8a-c1a03b15b12e,Scarborough,2026-03-01 13:14:35,2026-03-01 13:15:01,29.15,1.3,rain
ac591d7b-4900-4a11-8ae2-cee64f212f24,Downtown,2026-03-01 13:15:08,2026-03-01 13:15:31,15.91,1.0,clear
1b833a96-1b42-4e3c-8809-7b882393491a,Waterfront,2026-03-01 13:17:03,2026-03-01 13:17:15,13.55,1.0,clear
11870a22-aaad-4223-86b7-59d6a95c8cfd,Waterfront,2026-03-01 13:17:24,2026-03-01 13:17:24,18.04,1.0,clear
4d78d80c-a7c3-4728-993f-57889a1ca928,Airport,2026-03-01 13:18:15,2026-03-01 13:19:17,24.23,1.0,clear
aaecd53f-dea5-4b8b-8322-c296a34ee044,Etobicoke,2026-03-01 13:19:03,2026-03-01 13:19:26,8.87,1.0,clear
ac8a2185-55b6-4be5-a904-46d79273d965,Airport,2026-03-01 13:20:05,2026-03-01 13:20:08,15.08,1.0,clear
b3a059de-0312-4189-8037-7d9193683585,Airport,2026-03-01 13:21:25,2026-03-01 13:21:38,27.2,1.3,rain
18848d86-2841-492e-80a3-caa7dd49ec63,NorthYork,2026-03-01 13:22:57,2026-03-01 13:23:01,18.91,1.0,clear
120da6ac-8fe6-45ef-a98a-dd956042be22,UnionStation,2026-03-01 13:22:56,2026-03-01 13:23:31,15.4,1.3,rain
7a0d845b-05e2-4d91-b8e2-987b8893422e,NorthYork,2026-03-01 13:22:27,2026-03-01 13:23:45,15.89,1.0,clear
7663518a-a444-4b8d-be2f-a9cf9697df91,Yorkdale,2026-03-01 13:24:25,2026-03-01 13:24:54,9.58,1.0,clear
3e0bf9cb-5c06-49dc-bd5e-53ccafdcc58c,NorthYork,2026-03-01 13:25:11,2026-03-01 13:25:12,9.84,1.0,clear
a70511cb-253b-4b20-ab71-9fb88084d9a1,Airport,2026-03-01 13:25:19,2026-03-01 13:25:29,22.62,1.0,clear
955412b3-f731-4c60-b00e-159e0a10a64a,Waterfront,2026-03-01 13:25:51,2026-03-01 13:26:10,21.22,1.0,clear
4d8ec6d6-adba-44df-95e2-0cdcff1c8891,Midtown,2026-03-01 13:25:54,2026-03-01 13:26:17,20.57,1.0,clear
93464be9-85ec-40e6-bf49-7c2238515946,Yorkdale,2026-03-01 13:27:22,2026-03-01 13:27:45,10.61,1.0,clear
e615520e-99df-40a0-a03c-14c6013f7f3a,Downtown,2026-03-01 13:26:02,2026-03-01 13:28:05,14.99,1.0,clear
7abacda9-96f2-4f58-9547-43cd0c86896f,Yorkdale,2026-03-01 13:27:29,2026-03-01 13:28:24,9.46,1.0,clear
c5e43390-0776-47c9-b54f-d5ef07830c27,Midtown,2026-03-01 13:20:18,2026-03-01 13:28:53,8.22,1.0,clear
20d035d4-6853-484e-8039-83e3005c00f3,UnionStation,2026-03-01 13:29:31,2026-03-01 13:30:02,8.22,1.0,clear
ffc46a12-5a8f-466e-a6dd-41596470b0e7,UofT,2026-03-01 13:31:44,2026-03-01 13:31:51,15.18,1.3,rain
93663ced-574f-47db-97ed-e91da9559a29,Midtown,2026-03-01 13:31:45,2026-03-01 13:31:51,17.93,1.0,clear
4d409819-07ce-49b7-b1d2-dc2fedbf4fbe,Yorkdale,2026-03-01 13:30:08,2026-03-01 13:32:20,13.21,1.0,clear
24b7db88-f3ec-4507-a65e-18cc7988f731,Yorkdale,2026-03-01 13:32:57,2026-03-01 13:33:06,18.28,1.0,clear
43ccaed0-af14-4619-bfee-05b8332c5335,Waterfront,2026-03-01 13:32:34,2026-03-01 13:33:19,10.61,1.3,rain
51cda6b0-8a9b-4f5a-8819-efee1b8ce080,Yorkdale,2026-03-01 13:33:15,2026-03-01 13:33:21,23.32,1.0,clear
8e4ead56-ac44-41b8-a58f-9b1449ae7048,UofT,2026-03-01 13:33:43,2026-03-01 13:34:23,28.6,1.6,snow
a8b31a37-d393-4f6d-b9a4-477d02e34dee,Downtown,2026-03-01 13:35:03,2026-03-01 13:35:43,14.61,1.3,rain
eacba51c-3671-4ebc-8720-b41b9c1977d2,Waterfront,2026-03-01 13:35:05,2026-03-01 13:35:59,17.23,1.0,clear
027781ba-5583-4040-a4cf-9a08fc72ff19,Waterfront,2026-03-01 13:36:37,2026-03-01 13:37:37,12.88,1.3,rain
e6bdae5b-b6a3-4853-add2-608cd8b58d0a,Downtown,2026-03-01 13:37:29,2026-03-01 13:37:59,20.21,1.3,rain
b3aad79c-494f-4fca-a7b0-5e554263ee65,Yorkdale,2026-03-01 13:37:43,2026-03-01 13:38:27,23.7,1.0,clear
e72149f5-af00-467c-8f99-5b74399c7c09,UofT,2026-03-01 13:38:34,2026-03-01 13:38:36,29.72,1.6,snow
f3a039f4-1ed3-4798-b1b0-4a23975a02f2,Waterfront,2026-03-01 13:37:40,2026-03-01 13:38:51,9.14,1.0,clear
fc73de00-b17d-4c7f-a941-44bc230c8ef2,Airport,2026-03-01 13:39:06,2026-03-01 13:39:47,21.16,1.3,rain
a91c8caa-986a-46c1-92ae-42fd1bb743ff,Midtown,2026-03-01 13:39:00,2026-03-01 13:39:50,22.27,1.0,clear
dd5564e1-31b8-450d-af73-f1ac10efde2e,UnionStation,2026-03-01 13:40:00,2026-03-01 13:40:23,16.48,1.3,rain
7c85c4c3-a003-4c8f-ae30-5a1a368e78da,UnionStation,2026-03-01 13:40:19,2026-03-01 13:40:50,20.79,1.0,clear
87f43e91-f3fb-40c7-a09a-00fc127f74ae,UnionStation,2026-03-01 13:41:38,2026-03-01 13:41:45,21.3,1.0,clear
8dfce5d6-ede3-4489-a56f-6f1cab75fb60,UnionStation,2026-03-01 13:40:36,2026-03-01 13:41:51,10.26,1.0,clear
1210ec0d-18a4-4e96-947a-b8bf9eb56fdf,Etobicoke,2026-03-01 13:41:18,2026-03-01 13:42:17,15.51,1.0,clear
3c1288f0-6f8d-4f24-97ec-6593bea69805,Yorkdale,2026-03-01 13:42:12,2026-03-01 13:43:13,22.27,1.0,clear
a8977dd9-6ea3-4d09-84b4-c6686708d984,UofT,2026-03-01 13:37:34,2026-03-01 13:43:45,23.98,1.0,clear
58ec3b20-3112-45f7-a464-2ae07abc7ed5,Waterfront,2026-03-01 13:44:04,2026-03-01 13:44:11,17.34,1.0,clear
90fcdba0-b856-4bcf-b51a-687198bd85d9,UofT,2026-03-01 13:44:14,2026-03-01 13:44:54,13.34,1.3,rain
641ae87e-d1bc-4899-b3b6-f43c679fbc82,NorthYork,2026-03-01 13:45:59,2026-03-01 13:46:00,9.41,1.0,clear
758b517d-9475-45aa-ba8b-872aabbad843,Downtown,2026-03-01 13:44:34,2026-03-01 13:46:58,14.32,1.0,clear
a1de6aa1-ef20-4e7d-bbae-b0dc36fb255b,Waterfront,2026-03-01 13:45:08,2026-03-01 13:47:45,16.59,1.0,clear
87516134-408f-4ab3-9271-4a44db8c50f0,NorthYork,2026-03-01 13:48:12,2026-03-01 13:48:13,15.98,1.3,rain
768a5030-f9a6-43c0-941a-a67bca8b4152,UnionStation,2026-03-01 13:47:08,2026-03-01 13:48:47,14.28,1.3,rain
0d757e94-3839-4584-ba7c-78ed15474b8b,Scarborough,2026-03-01 13:50:27,2026-03-01 13:50:29,23.33,1.3,rain
6f502d76-3625-4b4a-ba87-b085e8828113,UnionStation,2026-03-01 13:48:20,2026-03-01 13:50:30,30.56,1.3,rain
a06766eb-c308-49dc-b2ac-5a93714f6b43,Waterfront,2026-03-01 13:51:08,2026-03-01 13:51:14,18.99,1.0,clear
55748547-b95e-47a4-bec5-7b8e7efe9130,UnionStation,2026-03-01 13:50:16,2026-03-01 13:51:26,28.04,1.3,rain
4dddda41-1d0c-46cb-b4dd-baa35e790f41,Yorkdale,2026-03-01 13:51:13,2026-03-01 13:51:50,31.82,1.3,rain
a09c64bf-fac5-4174-9313-0c45e34b02e9,Scarborough,2026-03-01 13:52:38,2026-03-01 13:52:45,19.17,1.3,rain
e020b79a-0281-4440-b634-020cf1823405,Airport,2026-03-01 13:52:38,2026-03-01 13:52:49,14.94,1.0,clear
c41de8ed-40e0-4901-93b1-edb89c17f855,Yorkdale,2026-03-01 13:52:05,2026-03-01 13:52:55,16.59,1.0,clear
436ae6c7-a6fd-49ea-ab91-888fde89a608,Midtown,2026-03-01 13:53:00,2026-03-01 13:53:06,27.34,1.6,snow
b2038a6c-83bc-4a0d-90af-4d6cd5e3736a,Etobicoke,2026-03-01 13:52:48,2026-03-01 13:53:20,26.27,1.6,snow
11bf2bbe-7d77-4768-be2f-e5601784e0d3,UnionStation,2026-03-01 13:53:07,2026-03-01 13:53:40,20.31,1.0,clear
5a87e377-126a-4cf6-a8c6-413f5bb0d066,Airport,2026-03-01 13:53:43,2026-03-01 13:53:50,34.79,1.6,snow
6ac9644b-e700-4088-badb-f1a3b625e284,Etobicoke,2026-03-01 13:53:32,2026-03-01 13:53:56,16.07,1.0,clear
43ec03bf-2068-4dd8-9720-266bbaee20e2,UnionStation,2026-03-01 13:53:09,2026-03-01 13:55:00,12.08,1.0,clear
62a70546-3e56-4f94-aef4-2223aa1af710,Waterfront,2026-03-01 13:54:00,2026-03-01 13:55:00,24.06,1.0,clear
86434aaf-0405-494e-ab23-624d1cc78da4,Airport,2026-03-01 13:54:56,2026-03-01 13:55:22,36.54,1.6,snow
f3925256-d5aa-49c7-a0a3-a36a5446dae0,Airport,2026-03-01 13:54:12,2026-03-01 13:55:29,21.89,1.0,clear
0fd00027-19f0-483c-81e3-a4aab8031639,Downtown,2026-03-01 13:50:44,2026-03-01 13:55:33,34.28,1.6,snow
ba6c4055-3778-4c2e-bf26-f15cd0375f48,UofT,2026-03-01 13:58:03,2026-03-01 13:58:14,15.52,1.0,clear
f3adcea6-a50e-4d5b-9231-43cb2b3b6664,UnionStation,2026-03-01 13:57:42,2026-03-01 13:59:15,24.12,1.0,clear
fa93a7ba-3fc1-4374-a99b-a19ac2070b9b,Airport,2026-03-01 13:58:44,2026-03-01 13:59:29,14.96,1.0,clear
07f5ccca-d321-4d3c-8e76-eff6801d7fd9,Airport,2026-03-01 13:59:03,2026-03-01 13:59:52,14.44,1.0,clear
3f461cc7-1fdf-41be-835d-f90aaf06d191,Yorkdale,2026-03-01 13:56:12,2026-03-01 13:59:57,20.79,1.0,clear
601e7e65-33fd-43c0-936e-54c36beab936,Etobicoke,2026-03-01 13:59:37,2026-03-01 14:00:04,21.86,1.3,rain
18123795-55fc-4ccb-84f4-86e6ab24881f,UofT,2026-03-01 14:00:18,2026-03-01 14:00:52,14.45,1.0,clear
eb2574ae-ce68-4b73-b650-d13be9efdce6,Downtown,2026-03-01 13:55:40,2026-03-01 14:01:39,14.81,1.3,rain
a972126d-c244-4a5a-99e8-2e89a368e61e,UofT,2026-03-01 13:58:56,2026-03-01 14:01:53,9.21,1.0,clear
4cd7b0f1-96b2-46fb-89d8-8c8c6b4646f6,UofT,2026-03-01 14:02:18,2026-03-01 14:02:22,14.89,1.3,rain
1b6b76de-acb3-426f-9e22-95ce5db296c0,NorthYork,2026-03-01 14:02:59,2026-03-01 14:03:02,19.21,1.0,clear
02ffe3d7-f315-41a1-8800-338f04a60940,Etobicoke,2026-03-01 13:59:34,2026-03-01 14:03:03,12.87,1.0,clear
da81bfd8-69ec-433d-9b27-8b99da488f26,NorthYork,2026-03-01 14:04:27,2026-03-01 14:05:04,22.85,1.0,clear
94396cbd-2216-46d4-aed7-2de4608d3785,Scarborough,2026-03-01 14:04:38,2026-03-01 14:05:29,31.62,1.6,snow
49f70615-5cad-4f2c-bc78-8034cb43009e,Etobicoke,2026-03-01 14:00:18,2026-03-01 14:05:48,20.24,1.6,snow
bad87793-ef9f-4991-9143-820f62ea8baa,Midtown,2026-03-01 14:06:29,2026-03-01 14:06:47,21.02,1.0,clear
318b7848-5811-44c2-bbab-15aeca79c44d,UofT,2026-03-01 14:06:25,2026-03-01 14:07:13,11.29,1.0,clear
13278c42-a487-4cc6-b9ab-8724a51176ca,Yorkdale,2026-03-01 13:59:11,2026-03-01 14:08:20,21.83,1.0,clear
f274697f-ef4c-41ed-90b6-6e20b169a8d9,UofT,2026-03-01 14:09:57,2026-03-01 14:10:40,25.32,1.3,rain
e75144ec-826f-407f-a1ca-7c49dc1f7134,Midtown,2026-03-01 14:10:11,2026-03-01 14:10:50,19.19,1.0,clear
98ccc262-f21f-43d2-a76f-a7b20b3e6657,Airport,2026-03-01 14:10:31,2026-03-01 14:10:54,22.46,1.0,clear
e112d26a-a8c0-442e-912b-6fee138b87ad,Yorkdale,2026-03-01 14:08:59,2026-03-01 14:11:18,13.91,1.0,clear
e3be04c6-0ea9-4655-847e-bf7729dd38ce,UofT,2026-03-01 14:13:16,2026-03-01 14:13:43,28.4,1.3,rain
a04f8ee6-0132-4a37-8341-538825fc8fa4,UnionStation,2026-03-01 14:12:11,2026-03-01 14:14:07,16.27,1.0,clear
49947900-6f54-482a-b315-e280ad58247a,Waterfront,2026-03-01 14:13:49,2026-03-01 14:14:11,19.52,1.0,clear
81f4fd78-3c97-47ae-b371-5eba846c240a,Midtown,2026-03-01 14:06:47,2026-03-01 14:14:37,18.32,1.0,clear
0f68655f-b431-4e32-bc01-f82447202ae0,UofT,2026-03-01 14:14:29,2026-03-01 14:14:41,26.63,1.3,rain
3e7e873b-c8d1-4fb6-a832-53e8f13ad791,Etobicoke,2026-03-01 14:12:46,2026-03-01 14:15:34,27.99,1.3,rain
d51b3290-88f6-44d4-aca4-efeadaeb9afc,Yorkdale,2026-03-01 14:14:52,2026-03-01 14:15:38,16.13,1.0,clear
75d7516f-8ef4-496f-ae17-8ea23fda8289,NorthYork,2026-03-01 14:16:21,2026-03-01 14:16:26,31.37,1.3,rain
3bd27995-613b-4185-a90f-67f971a0d4bc,Airport,2026-03-01 14:14:08,2026-03-01 14:16:49,13.07,1.0,clear
08e2fe2f-e0c6-41eb-960a-eaf6d2287319,Midtown,2026-03-01 14:17:25,2026-03-01 14:17:54,26.6,1.3,rain
6bf0101f-27f1-445e-bede-ae342a58edae,UofT,2026-03-01 14:17:52,2026-03-01 14:17:56,18.67,1.0,clear
c288c6ea-25d3-4111-aa8f-d5c975dba2c3,UofT,2026-03-01 14:18:15,2026-03-01 14:18:33,21.55,1.3,rain
d884ae1a-6085-4534-9a5f-02ad37de485e,UnionStation,2026-03-01 14:09:16,2026-03-01 14:19:11,21.44,1.3,rain
c9076912-a7e0-41c1-a0b5-c60365a745d0,Scarborough,2026-03-01 14:19:55,2026-03-01 14:19:56,20.4,1.3,rain
1c94ed3f-b161-4756-9c0a-a7bc375d86dc,Yorkdale,2026-03-01 14:20:45,2026-03-01 14:21:40,9.43,1.0,clear
f67506af-264f-4188-99ea-096174049bbb,Etobicoke,2026-03-01 14:21:53,2026-03-01 14:22:23,13.94,1.3,rain
73edf789-5b52-4ad4-9d16-96ba6145c12c,NorthYork,2026-03-01 14:22:53,2026-03-01 14:22:54,8.24,1.0,clear
e320c3c5-41ae-4bbe-a31a-ca513318af70,UofT,2026-03-01 14:22:53,2026-03-01 14:23:04,10.94,1.0,clear
2203f864-1a00-4aa5-b99f-3e4962d114e4,Midtown,2026-03-01 14:20:48,2026-03-01 14:23:25,35.41,1.6,snow
c1ae6b12-bc1b-4c25-976a-c2aa93500f5d,Waterfront,2026-03-01 14:21:24,2026-03-01 14:23:34,16.09,1.0,clear
202ce7d0-d4d2-40c9-a0d2-89ab771eed2b,Etobicoke,2026-03-01 14:22:28,2026-03-01 14:23:49,20.6,1.0,clear
9e220612-047f-4458-a64b-7a4b79414498,Etobicoke,2026-03-01 14:14:56,2026-03-01 14:23:54,12.8,1.0,clear
a34d9486-8d2d-44fd-b3c2-81594b1a3041,Midtown,2026-03-01 14:24:02,2026-03-01 14:24:15,23.48,1.0,clear
0aac432c-a091-49d3-9f58-0a3b020c0e41,Downtown,2026-03-01 14:24:39,2026-03-01 14:25:21,26.61,1.6,snow
95fb3657-5885-4045-a3e1-8b1661f6b522,NorthYork,2026-03-01 14:25:49,2026-03-01 14:25:55,19.89,1.3,rain
0f7749b8-4b10-4e5a-9865-7cfc81d7bd53,UnionStation,2026-03-01 14:21:28,2026-03-01 14:26:29,15.39,1.0,clear
909c73dd-7a38-43a0-bc38-431c04e65f70,Etobicoke,2026-03-01 14:27:08,2026-03-01 14:27:46,9.1,1.0,clear
4d59970e-51ee-4adf-9233-c8dddfe1531e,Midtown,2026-03-01 14:28:01,2026-03-01 14:28:22,17.57,1.0,clear
a0d2ca5d-3f60-4138-8b11-4e44b7ceb04c,Airport,2026-03-01 14:25:36,2026-03-01 14:28:51,12.42,1.0,clear
a128cb99-4e22-4a00-afb6-32c8248fcb22,UofT,2026-03-01 14:28:20,2026-03-01 14:29:08,24.52,1.0,clear
963ad88a-6c9e-4e7e-bf8e-7a07cd2d5b6d,Midtown,2026-03-01 14:26:30,2026-03-01 14:29:18,9.73,1.0,clear
12f2a5ee-5075-49aa-94c4-c79eae4af829,NorthYork,2026-03-01 14:29:22,2026-03-01 14:29:26,21.88,1.0,clear
a6747b48-ef7b-4f62-ba4d-1b8dd55ae90e,Airport,2026-03-01 14:29:23,2026-03-01 14:29:48,21.04,1.0,clear
537adbf8-690c-4442-a76c-645921e73322,Waterfront,2026-03-01 14:30:54,2026-03-01 14:31:44,8.09,1.0,clear
b69933db-65e1-42b7-b917-69174dbdfb7a,UnionStation,2026-03-01 14:30:05,2026-03-01 14:31:54,12.09,1.0,clear
